hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,customer_type,is_canceled,lead_time
City Hotel,2016,April,3,2,0,0,Transient,False,109
City Hotel,2016,April,3,2,0,0,Transient,True,81
City Hotel,2016,April,3,2,0,0,Transient,False,91
City Hotel,2016,April,3,2,0,0,Transient,False,90
City Hotel,2016,April,3,2,0,0,Transient,False,91
City Hotel,2016,April,3,2,0,0,Transient,True,79
City Hotel,2016,April,3,2,2,0,Transient,True,71
City Hotel,2016,April,4,1,0,0,Transient,True,92
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,False,102
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,1,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,1,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,68
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,2,0,0,Transient,True,101
City Hotel,2016,April,4,0,2,0,Transient-Party,True,147
City Hotel,2016,April,4,2,0,0,Transient,True,91
City Hotel,2016,April,4,2,0,0,Transient-Party,True,147
City Hotel,2016,April,4,2,0,0,Transient-Party,False,111
City Hotel,2016,April,4,2,0,0,Transient,False,113
City Hotel,2016,April,4,2,0,0,Transient,True,50
City Hotel,2016,April,4,2,0,0,Transient-Party,False,111
City Hotel,2016,April,4,0,2,0,Transient-Party,False,91
City Hotel,2016,April,4,2,0,0,Transient-Party,False,93
City Hotel,2016,April,4,2,0,0,Transient,False,89
City Hotel,2016,April,4,2,0,0,Transient,False,90
City Hotel,2016,April,4,2,0,0,Transient,True,67
City Hotel,2016,April,4,2,0,0,Transient,True,79
City Hotel,2016,April,5,2,0,0,Transient,False,113
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,1,0,0,Transient,True,95
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,1,0,0,Transient,True,107
City Hotel,2016,April,5,2,0,0,Transient,True,104
City Hotel,2016,April,5,2,1,0,Transient,False,99
City Hotel,2016,April,5,2,0,0,Transient,False,94
City Hotel,2016,April,5,2,0,0,Transient,True,78
City Hotel,2016,April,5,2,0,0,Transient,True,120
City Hotel,2016,April,5,2,0,0,Transient,False,120
City Hotel,2016,April,5,2,0,0,Transient,False,95
City Hotel,2016,April,5,3,0,0,Transient,True,57
City Hotel,2016,April,5,2,0,0,Transient,False,103
City Hotel,2016,April,5,2,0,0,Transient,False,100
City Hotel,2016,April,5,2,0,0,Transient,True,68
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient-Party,True,55
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient-Party,True,55
City Hotel,2016,April,6,1,0,0,Transient-Party,True,55
City Hotel,2016,April,6,2,0,0,Transient-Party,True,55
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient-Party,True,55
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient-Party,True,55
City Hotel,2016,April,6,2,0,0,Transient,False,92
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,True,105
City Hotel,2016,April,6,2,0,0,Transient,False,105
City Hotel,2016,April,6,2,0,0,Transient,False,105
City Hotel,2016,April,6,2,0,0,Contract,True,132
City Hotel,2016,April,6,2,0,0,Transient,True,55
City Hotel,2016,April,6,3,0,0,Transient,True,74
City Hotel,2016,April,6,2,1,0,Transient,True,74
City Hotel,2016,April,6,2,0,0,Transient,False,93
City Hotel,2016,April,6,2,0,0,Transient,True,93
City Hotel,2016,April,6,2,0,0,Transient,False,101
City Hotel,2016,April,6,2,0,0,Transient,True,62
City Hotel,2016,April,6,2,0,0,Transient,True,86
City Hotel,2016,April,6,2,0,0,Transient,False,91
City Hotel,2016,April,6,2,0,0,Transient,True,92
City Hotel,2016,April,6,2,0,0,Transient,False,91
City Hotel,2016,April,6,2,0,0,Transient,False,103
City Hotel,2016,April,6,2,0,0,Transient,False,117
City Hotel,2016,April,6,2,0,0,Transient,True,82
City Hotel,2016,April,6,2,0,0,Transient,False,97
City Hotel,2016,April,7,1,0,0,Transient,True,274
City Hotel,2016,April,7,1,0,0,Transient,True,274
City Hotel,2016,April,7,1,0,0,Transient,True,52
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,88
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,1,0,0,Transient,True,73
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,88
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,0,0,Transient,True,274
City Hotel,2016,April,7,2,2,0,Transient,True,85
City Hotel,2016,April,7,2,0,0,Transient,True,85
City Hotel,2016,April,7,2,0,0,Transient,False,92
City Hotel,2016,April,7,2,0,0,Transient,True,85
City Hotel,2016,April,7,3,0,0,Transient,True,69
City Hotel,2016,April,7,2,0,0,Transient,True,65
City Hotel,2016,April,7,1,0,0,Transient,True,79
City Hotel,2016,April,7,2,0,0,Transient,True,73
City Hotel,2016,April,7,2,0,0,Transient,False,120
City Hotel,2016,April,7,2,0,0,Transient,True,94
City Hotel,2016,April,8,1,0,0,Transient,True,96
City Hotel,2016,April,8,2,0,0,Transient,False,103
City Hotel,2016,April,8,2,0,0,Transient,True,74
City Hotel,2016,April,8,1,0,0,Transient,True,78
City Hotel,2016,April,8,3,0,0,Transient,True,55
City Hotel,2016,April,8,2,0,0,Transient,True,78
City Hotel,2016,April,8,2,0,0,Transient-Party,False,97
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient,True,99
City Hotel,2016,April,8,2,0,0,Transient,True,98
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient,True,78
City Hotel,2016,April,8,2,0,0,Transient-Party,False,97
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient,False,112
City Hotel,2016,April,8,2,0,0,Transient,True,99
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,2,0,0,Transient-Party,True,115
City Hotel,2016,April,8,1,0,0,Transient,True,50
City Hotel,2016,April,8,2,0,0,Transient,True,141
City Hotel,2016,April,8,2,0,0,Transient,True,94
City Hotel,2016,April,8,2,0,0,Transient,True,65
City Hotel,2016,April,8,2,1,0,Transient,False,94
City Hotel,2016,April,8,2,0,0,Transient,True,84
City Hotel,2016,April,8,2,0,0,Transient,True,99
City Hotel,2016,April,8,2,0,0,Transient-Party,False,96
City Hotel,2016,April,8,2,0,0,Transient-Party,False,96
City Hotel,2016,April,8,2,0,0,Transient,True,104
City Hotel,2016,April,8,2,0,0,Transient,True,63
City Hotel,2016,April,8,2,0,0,Transient-Party,True,60
City Hotel,2016,April,8,2,0,0,Transient,True,120
City Hotel,2016,April,8,2,0,0,Transient-Party,False,96
City Hotel,2016,April,8,2,0,0,Transient,True,81
City Hotel,2016,April,8,2,0,0,Transient-Party,True,268
City Hotel,2016,April,8,2,0,0,Transient-Party,False,96
City Hotel,2016,April,8,2,0,0,Transient-Party,True,268
City Hotel,2016,April,8,2,0,0,Transient-Party,False,268
City Hotel,2016,April,8,2,0,0,Transient-Party,True,268
City Hotel,2016,April,8,0,0,0,Transient-Party,True,173
City Hotel,2016,April,8,2,0,0,Transient-Party,True,268
City Hotel,2016,April,8,2,0,0,Transient-Party,True,268
City Hotel,2016,April,8,2,0,0,Transient,False,100
City Hotel,2016,April,8,1,0,0,Transient,True,56
City Hotel,2016,April,8,1,0,0,Transient,True,77
City Hotel,2016,April,8,2,0,0,Transient-Party,False,268
City Hotel,2016,April,8,2,0,0,Transient-Party,True,268
City Hotel,2016,April,8,2,0,0,Transient-Party,False,268
City Hotel,2016,April,8,2,0,0,Transient,False,268
City Hotel,2016,April,9,2,0,0,Transient,False,112
City Hotel,2016,April,9,2,0,0,Transient,True,67
City Hotel,2016,April,9,2,0,0,Transient,True,87
City Hotel,2016,April,9,2,0,0,Transient-Party,True,190
City Hotel,2016,April,9,2,0,0,Transient-Party,True,134
City Hotel,2016,April,9,2,0,0,Transient,True,101
City Hotel,2016,April,9,2,0,0,Contract,True,150
City Hotel,2016,April,9,2,0,0,Transient,True,128
City Hotel,2016,April,9,2,0,0,Transient,False,98
City Hotel,2016,April,9,2,0,0,Transient-Party,False,110
City Hotel,2016,April,9,2,0,0,Transient-Party,False,110
City Hotel,2016,April,9,2,0,0,Contract,True,150
City Hotel,2016,April,9,2,0,0,Transient,True,98
City Hotel,2016,April,9,2,0,0,Transient,True,73
City Hotel,2016,April,9,2,0,0,Transient,True,110
City Hotel,2016,April,9,2,0,0,Transient,True,110
City Hotel,2016,April,9,2,0,1,Transient,False,101
City Hotel,2016,April,9,3,0,0,Transient,True,60
City Hotel,2016,April,9,2,0,0,Transient,False,96
City Hotel,2016,April,9,2,0,0,Transient,False,101
City Hotel,2016,April,10,2,0,0,Transient,True,81
City Hotel,2016,April,10,2,0,0,Transient,True,68
City Hotel,2016,April,10,1,0,0,Transient,True,80
City Hotel,2016,April,10,1,0,0,Transient,True,80
City Hotel,2016,April,10,1,0,0,Transient,True,80
City Hotel,2016,April,10,3,0,0,Transient,False,96
City Hotel,2016,April,10,2,0,0,Transient,True,86
City Hotel,2016,April,10,1,0,0,Transient,True,80
City Hotel,2016,April,10,2,0,0,Transient,True,91
City Hotel,2016,April,10,1,0,0,Transient,True,80
City Hotel,2016,April,10,2,0,0,Transient,False,96
City Hotel,2016,April,10,1,0,0,Transient,True,80
City Hotel,2016,April,10,2,0,0,Transient,True,110
City Hotel,2016,April,10,2,0,0,Transient,False,96
City Hotel,2016,April,10,2,0,0,Transient,True,54
City Hotel,2016,April,10,2,0,0,Transient,False,118
City Hotel,2016,April,10,2,0,0,Transient,True,99
City Hotel,2016,April,10,2,2,0,Transient,True,63
City Hotel,2016,April,10,2,0,0,Transient,True,99
City Hotel,2016,April,11,2,0,0,Transient,False,103
City Hotel,2016,April,11,2,0,0,Transient,True,64
City Hotel,2016,April,11,2,0,0,Transient,False,112
City Hotel,2016,April,11,2,0,0,Transient-Party,False,101
City Hotel,2016,April,11,2,0,0,Transient,True,75
City Hotel,2016,April,11,2,0,0,Transient,False,95
City Hotel,2016,April,11,2,0,0,Transient,True,57
City Hotel,2016,April,11,2,0,0,Transient,True,57
City Hotel,2016,April,11,2,0,0,Transient-Party,False,101
City Hotel,2016,April,11,2,0,0,Transient,False,129
City Hotel,2016,April,11,2,0,0,Transient,True,50
City Hotel,2016,April,11,2,0,0,Transient,True,67
City Hotel,2016,April,11,2,0,0,Transient,True,99
City Hotel,2016,April,11,2,0,0,Transient,True,61
City Hotel,2016,April,11,2,0,0,Transient,True,50
City Hotel,2016,April,11,2,0,0,Transient,True,50
City Hotel,2016,April,11,2,0,0,Transient,True,75
City Hotel,2016,April,11,2,0,0,Contract,True,147
City Hotel,2016,April,11,2,0,0,Transient,False,104
City Hotel,2016,April,11,2,0,0,Transient,True,92
City Hotel,2016,April,12,3,0,0,Transient,True,55
City Hotel,2016,April,12,2,0,0,Transient,True,80
City Hotel,2016,April,12,2,0,0,Transient,True,72
City Hotel,2016,April,12,2,0,0,Transient,False,100
City Hotel,2016,April,12,2,0,0,Contract,True,197
City Hotel,2016,April,12,2,0,0,Transient,True,64
City Hotel,2016,April,12,1,2,0,Transient,True,65
City Hotel,2016,April,12,2,0,0,Transient,True,52
City Hotel,2016,April,12,2,0,0,Contract,True,197
City Hotel,2016,April,12,2,0,0,Contract,True,158
City Hotel,2016,April,12,2,0,0,Transient,True,76
City Hotel,2016,April,12,2,0,0,Transient,True,78
City Hotel,2016,April,12,2,0,0,Transient,False,120
City Hotel,2016,April,12,0,2,0,Transient-Party,False,123
City Hotel,2016,April,12,2,0,0,Transient,False,125
City Hotel,2016,April,12,2,0,0,Transient,True,90
City Hotel,2016,April,12,2,0,0,Transient,True,78
City Hotel,2016,April,12,2,0,0,Transient-Party,False,124
City Hotel,2016,April,12,2,0,0,Transient,False,101
City Hotel,2016,April,12,2,0,0,Transient,False,101
City Hotel,2016,April,12,1,0,0,Transient,True,84
City Hotel,2016,April,13,2,0,0,Transient-Party,True,138
City Hotel,2016,April,13,2,0,0,Transient,True,58
City Hotel,2016,April,13,2,0,0,Transient,True,58
City Hotel,2016,April,13,2,0,0,Transient,True,99
City Hotel,2016,April,13,2,0,0,Transient,False,101
City Hotel,2016,April,13,2,0,0,Transient,False,108
City Hotel,2016,April,13,2,0,0,Transient,True,90
City Hotel,2016,April,13,2,0,0,Transient,False,118
City Hotel,2016,April,13,2,0,0,Transient,True,63
City Hotel,2016,April,13,2,2,0,Transient,True,100
City Hotel,2016,April,13,2,2,0,Transient,True,50
City Hotel,2016,April,13,2,0,0,Transient,True,85
City Hotel,2016,April,13,2,0,0,Transient,True,85
City Hotel,2016,April,14,2,0,0,Transient,True,87
City Hotel,2016,April,14,1,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,1,0,0,Transient,True,51
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,87
City Hotel,2016,April,14,1,0,0,Transient,True,77
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
City Hotel,2016,April,14,2,0,0,Transient,True,281
